,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,Estimates,Uruguay,,858,Country,931,244.662,269.181,286.534,281.65,297.85,290.142,271.777,279.052,287.89,275.975,262.227,242.394,241.88,239.654,232.293,225.02,216.417,208.313,201.932,196.675,191.382,185.6,179.239,173.46,168.16,163.288,158.841,154.288,149.729,145.121
188,Estimates,Venezuela (Bolivarian Republic of),,862,Country,931,1405.67,1700.194,1920.627,2094.399,2176.134,2393.785,2566.121,2782.844,2820.71,2853.029,2910.646,2947.491,2928.973,2637.593,2518.091,2681.929,2653.776,2517.168,2385.875,2302.199,2239.584,2173.222,2094.593,2012.977,1935.258,1858.286,1797.491,1737.041,1677.218,1622.513
189,Estimates,AUSTRALIA/NEW ZEALAND,,927,SDG region,1828,1254.84,1400.889,1462.958,1510.466,1579.997,1388.251,1430.593,1507.91,1583.415,1531.594,1537.006,1778.094,1849.27,1889.64,1882.355,1861.163,1865.056,1908.961,1982.994,2049.572,2089.469,2106.754,2116.556,2142.143,2185.842,2236.942,2283.141,2313.673,2340.275,2364.53
190,Estimates,Australia,11,36,Country,927,996.415,1103.42,1154.675,1201.213,1270.112,1123.618,1176.509,1231.577,1290.485,1250.473,1253.556,1460.511,1541.522,1591.568,1582.468,1562.717,1569.916,1615.631,1690.084,1758.542,1801.006,1820.012,1831.319,1858.396,1903.358,1955.41,2002.834,2034.683,2061.698,2087.015
191,Estimates,New Zealand,,554,Country,927,258.425,297.469,308.283,309.253,309.885,264.633,254.084,276.333,292.93,281.121,283.45,317.583,307.748,298.072,299.887,298.446,295.14,293.33,292.91,291.03,288.463,286.742,285.237,283.747,282.484,281.532,280.307,278.99,278.577,277.515
192,Estimates,OCEANIA (EXCLUDING AUSTRALIA AND NEW ZEALAND),,1835,SDG region,1828,650.33,704.623,763.383,821.276,904.801,998.031,1080.134,1135.629,1215.738,1325.208,1389.643,1446.685,1495.413,1546.483,1599.823,1656.388,1710.417,1750.609,1785.169,1812.454,1831.763,1847.494,1854.944,1854.671,1842.427,1829.034,1803.215,1774.427,1744.145,1710.785
193,Estimates,Melanesia,,928,Subregion,1835,556.008,599.23,646.859,699.647,781.341,868.561,939.929,985.577,1065.535,1178.827,1249.058,1311.201,1367.805,1424.147,1479.053,1536.13,1590.91,1632.345,1668.606,1698.609,1721.278,1740.321,1750.966,1753.487,1744.374,1734.687,1713.076,1688.594,1662.46,1632.939
194,Estimates,Fiji,,242,Country,928,72.502,86.274,90.621,88.158,90.643,102.229,111.401,107.113,105.833,101.73,97.865,94.33,96.16,94.754,89.757,87.056,86.718,86.308,84.963,83.214,81.151,78.614,76.006,73.626,71.471,69.191,66.803,64.362,61.894,59.493
195,Estimates,New Caledonia,,540,Country,928,11.559,12.542,14.423,17.426,21.562,19.752,18.993,19.791,21.846,22.201,21.239,21.943,21.659,19.883,19.771,19.853,20.014,19.889,19.474,18.947,18.495,18.223,18.161,18.062,17.88,17.565,17.26,17.03,16.886,16.772
196,Estimates,Papua New Guinea,,598,Country,928,439.948,463.426,499.273,545.227,607.839,676.347,732.844,773.533,844.847,955,1019.955,1074.018,1113.671,1160.942,1214.282,1264.693,1307.333,1336.42,1363.997,1387.042,1403.499,1417.976,1424.079,1423.265,1411.672,1401.166,1380.882,1358.469,1335.901,1310.018
197,Estimates,Solomon Islands,,90,Country,928,18.909,22.266,26.159,31.454,42.34,48.793,53.136,59.777,65.081,70.019,77.374,84.56,96.145,105.491,109.987,116.649,125.801,135.512,143.176,149.922,156.618,162.043,167.247,171.396,175.14,177.707,178.681,178.981,178.324,177.255
198,Estimates,Vanuatu,,548,Country,928,13.09,14.722,16.383,17.382,18.957,21.44,23.555,25.363,27.928,29.877,32.625,36.35,40.17,43.077,45.256,47.879,51.044,54.216,56.996,59.484,61.515,63.465,65.473,67.138,68.211,69.058,69.45,69.752,69.455,69.401
199,Estimates,Micronesia,,954,Subregion,1835,32.957,37.761,42.671,44.296,46.671,50.734,56.883,63.942,65.704,66.241,62.576,59.746,57.068,56.085,56.165,55.946,54.998,53.549,52.325,51.328,50.35,49.035,47.208,45.421,43.802,42.388,40.907,39.233,37.323,35.477
200,Estimates,Guam,,316,Country,954,9.668,11.383,13.646,12.942,13.973,14.775,14.981,16.73,16.566,17.285,16.245,14.577,14.024,13.736,13.838,13.634,13.186,12.576,12.03,11.636,11.338,11.004,10.553,10.057,9.577,9.116,8.762,8.416,8.049,7.649
201,Estimates,Kiribati,,296,Country,954,8.026,9.339,9.966,9.351,8.611,10.1,11.355,12.71,13.335,12.898,13.186,14.404,15.791,16.169,16.063,15.82,15.784,16.366,17.247,17.705,17.642,17.317,16.96,16.986,17.176,17.281,16.975,16.439,15.8,15.382
202,Estimates,Micronesia (Fed. States of),,583,Country,954,8.374,9.226,10.347,11.933,12.441,13.011,15.583,16.161,16.737,16.881,15.023,13.007,12.54,12.795,13.176,13.175,12.602,11.801,11.256,10.98,10.857,10.543,9.934,9.176,8.47,7.98,7.636,7.266,6.756,6.159
203,Estimates,Polynesia,12,957,Subregion,1835,61.365,67.632,73.853,77.333,76.789,78.736,83.322,86.11,84.499,80.14,78.009,75.738,70.54,66.251,64.605,64.312,64.509,64.715,64.238,62.517,60.135,58.138,56.77,55.763,54.251,51.959,49.232,46.6,44.362,42.369
204,Estimates,French Polynesia,,258,Country,957,14.881,16.024,16.668,18.385,20.671,22.5,25.018,28.444,27.159,24.692,24.019,23.008,21.778,20.534,19.352,18.474,17.789,17.254,16.594,15.935,15.299,14.738,14.231,13.75,13.273,12.803,12.34,11.919,11.54,11.164
205,Estimates,Samoa,,882,Country,957,22.795,24.736,27.867,29.083,29.251,28.957,28.596,27.671,26.766,27.202,26.268,26.723,25.18,24.042,23.843,24.451,25.469,26.686,27.503,27.123,25.985,24.976,24.554,24.597,24.357,23.458,22.098,20.675,19.549,18.678
206,Estimates,Tonga,,776,Country,957,12.107,13.924,15.561,15.989,14.287,15.32,16.295,14.865,14.939,13.734,14.194,14.467,13.492,12.623,12.582,12.891,13.215,13.272,13.081,12.716,12.351,12.165,12,11.726,11.241,10.629,10.029,9.516,9.055,8.575
207,Estimates,EUROPE AND NORTHERN AMERICA,,1829,SDG region,1828,82433.429,85314.542,81887.825,74354.909,70594.71,68933.357,70003.669,69973.901,63671.866,58550.763,58787.448,62568.346,61895.577,60285.479,58733.764,57211.199,56439.735,56703.863,57161.488,57087.92,56456.683,55689.28,55149.325,55012.243,55145.983,55271.403,55183.269,54877.086,54535.151,54339.543
208,Estimates,EUROPE,,917,SDG subregion,1829,60499.321,61675.635,59250.333,54411.333,52100.461,50597.246,50152.471,48811.214,41738.902,37288.778,36892.161,39857.076,40215.988,38847.368,36606.517,34635.626,33795.439,34055.314,34539.817,34390.282,33487.896,32332.834,31510.392,31231.183,31300.244,31288.379,30955.375,30373.411,29773.044,29393.179
209,Estimates,Eastern Europe,,923,Subregion,917,29815.143,29861.397,25258.009,21517.718,22770.748,24005.186,24534.36,23719.032,17790.158,14293.249,14204.389,16190.152,17139.245,16632.942,14934.272,13556.194,13011.638,13281.286,13751.167,13795.072,13272.709,12509.702,11968.177,11813.432,11920.932,11968.095,11781.691,11406.895,11011.793,10783.584
210,Estimates,Belarus,,112,Country,923,891.096,965.594,899.065,731.811,720.178,739.499,805.24,795.311,609.53,467.128,446.61,513.593,571.445,559.091,512.922,454.944,424.484,434.642,463.159,474.842,458.725,427.378,401.895,394.119,400.916,407.989,404.918,390.581,373.969,362.441
211,Estimates,Bulgaria,,100,Country,923,788.968,713.836,672.912,661.913,693.846,699.57,622.893,584.976,453.895,339.416,337.765,381.246,344.707,316.774,294.975,277.638,266.489,262.118,258.337,249.747,236.816,223.928,213.586,205.987,200.049,193.455,185.834,177.021,168.473,161.049
212,Estimates,Czechia,,203,Country,923,900.635,747.056,704.899,703.756,864.307,911.871,704.288,655.55,598.476,449.534,468.619,562.054,549.92,556.789,520.836,490.164,480.011,496.715,518.292,524.757,517.456,503.079,492.311,492.727,501.73,509.862,511.575,506.702,500.314,497.82
213,Estimates,Hungary,,348,Country,923,1006.121,856.779,660.133,741.639,806.815,896.623,668.723,630.251,606.431,499.717,475.833,477.033,447.37,461.243,444.827,428.131,409.647,396.297,389.136,384.307,379.386,372.773,364.102,354.847,347.154,341.807,337.569,333.095,327.632,321.934
214,Estimates,Poland,,616,Country,923,3861.716,3843.257,2974.431,2664.264,2911.25,3285.759,3464.072,3022.215,2613.24,2082.385,1808.648,2013.642,1900.538,1873.378,1724.685,1562.911,1458.507,1436.385,1444.529,1427.344,1366.411,1279.918,1208.42,1166.547,1152.192,1138.906,1109.051,1061.081,1008.926,972.092
215,Estimates,Republic of Moldova,13,498,Country,923,371.473,410.503,405.124,352.668,367.439,398.381,445.092,452.687,341.761,277.446,212.342,225.881,223.164,205.655,187.453,167.082,153.287,147.765,145.488,140.607,132.467,123.382,115.693,110.699,107.347,104.183,99.896,94.532,89.537,85.512
216,Estimates,Romania,,642,Country,923,2153.887,2037.27,1564.038,2144.862,2108.614,2128.511,1816.946,1877.637,1315.696,1138.683,1066.336,1135.689,1003.726,957.884,882.96,840.91,820.486,810.464,791.128,760.74,726.622,697.65,676.724,660.013,644.28,624.338,602.207,579.665,560.816,544.473
217,Estimates,Russian Federation,,643,Country,923,14411.593,14859.357,13010.642,9606.658,10142.963,10717.69,11758.361,11748.504,8023.83,6564.49,7114.745,8197.978,9361.052,9287.596,8243.46,7374.647,7082.133,7372.919,7824.756,7978.035,7707.928,7241.682,6921.309,6883.575,7039.204,7152.393,7087.303,6882.666,6652.429,6545.86
218,Estimates,Slovakia,,703,Country,923,493.894,474.715,436.776,404.361,448.023,492.034,462.66,424.259,370.251,290.568,261.133,281.19,283.228,285.422,267.641,247.744,231.804,226.224,227.79,228.226,223.67,214.853,204.814,197.494,194.556,193.418,191.255,186.719,180.682,175.076
219,Estimates,Ukraine,14,804,Country,923,4935.76,4953.03,3929.989,3505.786,3707.313,3735.248,3786.085,3527.642,2857.048,2183.882,2012.358,2401.846,2454.095,2129.11,1854.513,1712.023,1684.79,1697.757,1688.552,1626.467,1523.228,1425.059,1369.323,1347.424,1333.504,1301.744,1252.083,1194.833,1149.015,1117.327
220,Estimates,Northern Europe,,924,Subregion,917,6473.481,6799.927,7479.88,7199.627,6247.73,5684.312,5880.352,6260.098,6124.184,5684.67,5444.11,6089.263,6207.149,5974.713,5943.905,5798.734,5703.224,5765.244,5885.244,5914.507,5855.173,5778.231,5730.748,5736.854,5780.766,5816.241,5815.474,5785.232,5750.959,5741.937
221,Estimates,Channel Islands,15,830,Country,924,7.558,8.043,9.512,9.433,8.344,7.513,7.603,8.336,9.156,9.424,8.278,8.448,8.569,8.343,8.666,8.73,8.717,8.755,8.901,9.058,9.19,9.294,9.4,9.481,9.596,9.734,9.855,9.971,10.086,10.196
222,Estimates,Denmark,,208,Country,924,387.267,380.297,405.052,391.155,360.527,313.165,265.229,289.072,332.439,333.879,322.613,322.398,292.728,306.413,325.914,336.773,334.442,327.072,320.724,320.869,328.468,336.449,339.809,337.24,334.809,333.932,337.196,341.678,345.269,345.804
223,Estimates,Estonia,,233,Country,924,95.81,98.65,97.24,99.772,108.93,109.465,114.535,120.735,83.894,64.783,66.693,77.529,71.181,68.389,65.161,59.043,54.907,54.889,56.477,56.259,53.567,49.781,46.56,44.691,44.239,44.016,43.008,41.007,38.595,36.529
224,Estimates,Finland,16,246,Country,924,462.212,421.591,410.125,365.391,301.289,321.755,323.446,311.039,325.476,295.618,285.828,298.016,292.803,257.65,238.361,236.41,241.438,246.526,247.805,241.035,231.688,227.412,228.809,231.961,233.607,232.126,228.752,226.295,226.132,227.669
225,Estimates,Iceland,,352,Country,924,20.955,23.52,23.826,21.901,22.151,21.335,21.187,21.374,22.501,21.167,20.631,23.108,22.481,20.352,19.955,19.481,19.211,19.11,18.895,18.379,17.781,17.312,17.058,16.877,16.706,16.495,16.159,15.844,15.589,15.398
226,Estimates,Ireland,,372,Country,924,316.278,296.139,304.545,306.954,350.622,361.583,347.364,283.121,249.316,260.579,300.398,353.264,353.593,312.365,284.768,269.718,275.856,290.849,300.599,295.562,279.143,264.337,258.493,261.803,267.595,269.255,265.139,257.902,251.317,249.227
227,Estimates,Latvia,,428,Country,924,167.286,173.247,170.456,163.323,175.447,172.275,192.079,204.288,146.325,98.307,103.757,114.464,104.332,104.449,90.187,76.969,69.72,71.101,76.015,78.48,76.008,69.074,62.704,60.181,61.073,62.333,61.773,58.784,54.908,51.851
228,Estimates,Lithuania,,440,Country,924,298.651,302.978,290.553,272.262,270.515,260.737,272.269,286.943,247.542,188.658,153.161,156.606,158.003,146.046,130.668,113.548,98.734,95.822,104.034,110.382,106.67,96.781,86.792,81.351,81.674,84.461,84.869,80.668,74.1,68.542
229,Estimates,Norway,17,578,Country,924,312.349,316.468,318.158,333.367,313.762,260.689,253.196,279.245,299.766,297.37,283.333,300.048,298.829,293.778,308.665,317.779,323.124,327.048,329.329,331.163,335.692,342.53,348.919,353.509,357.256,360.555,364.259,369.074,373.774,378.961
230,Estimates,Sweden,,752,Country,924,548.103,531.236,565.182,583.72,548.999,482.9,471.925,548.445,589.201,459.153,483.913,547.326,573.473,590.433,600.841,583.904,571.047,581.745,601.506,613.839,616.989,613.535,610.524,613.251,622.241,632.111,637.786,638.632,638.108,640.491
231,Estimates,United Kingdom,,826,Country,924,3849.349,4240.283,4877.544,4644.323,3779.925,3365.983,3604.588,3899.605,3810.523,3648.013,3408.028,3880.391,4024.003,3859.679,3863.409,3768.547,3698.06,3734.544,3813.478,3832.16,3792.607,3744.214,3714.099,3719.011,3744.626,3764.003,3759.497,3738.18,3715.874,3710.095
232,Estimates,Southern Europe,,925,Subregion,917,11755.107,11897.994,12310.101,12093.556,11766.564,10862.599,9394.552,8338.741,7728.156,7326.586,7440.551,7851.432,7096.923,6306.405,5798.818,5552.54,5514.561,5540.743,5503.084,5310.847,5002.996,4745.236,4608.229,4570.341,4560.303,4506.162,4391.329,4241.348,4109.974,4027.224
233,Estimates,Albania,,8,Country,925,264.644,316.098,347.044,340.878,347.024,353.995,374.262,406.738,369.974,291.821,224.814,179.484,181.194,170.074,157.078,135.125,115.896,105.552,100.733,96.298,89.237,80.074,71.359,64.599,59.646,55.344,50.607,44.933,39.15,33.779
234,Estimates,Bosnia and Herzegovina,,70,Country,925,526.459,505.516,510.041,458.115,434.394,394.72,381.702,355.749,284.034,238.404,179.252,175.034,161.503,137.45,121.063,114.533,112.322,110.361,106.282,98.616,90.442,85.689,83.678,82.906,81.206,77.867,73.55,69.799,67.692,66.556
235,Estimates,Croatia,,191,Country,925,442.253,401.051,364.561,327.076,333.927,329.279,328.046,296.557,247.397,245.151,207.657,218.836,204.806,186.171,168.399,157.35,150.22,145.37,142.529,137.818,129.853,121.969,115.991,112.059,109.28,106.562,102.811,97.932,93.176,89.411
236,Estimates,Greece,,300,Country,925,784.047,836.836,791.92,796.422,755.479,775.278,704.641,554.672,535.168,535.992,538.498,561.647,480.951,413.176,356.534,332.706,339.663,351.605,352.424,337.186,313.222,294.901,287.866,291.64,296.76,296.322,288.722,278.52,270.541,268.085
237,Estimates,Italy,,380,Country,925,4323.063,4303.917,4711.044,4690.717,4407.03,3673.85,3093.756,2852.771,2755.673,2637.281,2739.08,2856.374,2649.693,2308.048,2116.837,2076.682,2103.789,2127.851,2109.2,2021.467,1897.036,1802.808,1762.534,1762.038,1763.118,1740.108,1691.041,1633.051,1587.898,1564.808
238,Estimates,Malta,,470,Country,925,45.336,40.76,34.966,25.502,26.613,29.213,27.302,27.676,26.157,23.979,19.967,19.408,20.311,21.508,21.563,20.578,19.103,18.058,17.877,18.197,18.445,18.244,17.607,16.847,16.407,16.335,16.434,16.435,16.232,15.836
239,Estimates,Montenegro,,499,Country,925,66.716,71.293,71.225,60.279,55.385,53.15,55.52,52.78,48.663,43.466,41.445,40.677,37.372,37.088,35.472,33.82,32.321,31.093,30.128,29.32,28.415,27.428,26.36,25.341,24.481,23.722,22.982,22.201,21.407,20.636
240,Estimates,North Macedonia,,807,Country,925,243.045,227.283,218.505,223.877,205.764,200.83,202.577,185.859,165.599,139.076,126.73,114.349,117.164,113.288,104.287,96.142,89.16,84.368,82.182,81.041,78.555,74.461,70.096,66.432,64.11,62.622,61.198,59.138,56.514,53.786
241,Estimates,Portugal,,620,Country,925,1018.013,1045.404,1052.1,975.453,883.88,855.878,720.761,595.947,555.582,560.335,561.212,514.256,445.251,402.869,388.169,384.431,384.989,379.628,365.586,347.506,333.211,326.893,326.225,325.96,322.807,314.929,306.018,298.961,296.178,294.998
242,Estimates,Serbia,18,688,Country,925,947.125,796.249,752.234,746.579,780.067,812.805,791.654,750.811,672.733,621.309,554.482,496.731,437.634,420.614,390.352,363.958,345.549,329.721,312.57,295.633,279.018,264.328,250.821,238.919,228.256,216.803,205.184,194.11,183.898,174.281
243,Estimates,Slovenia,,705,Country,925,156.923,145.538,143.325,140.312,142.89,150.013,141.71,125.573,99.833,90.626,87.066,102.176,107.667,100.857,92.723,86.014,84.53,87.501,90.626,90.505,87.024,82.943,80.731,80.633,81.925,82.486,81.429,79.4,77.437,76.571
244,Estimates,Spain,19,724,Country,925,2932.896,3202.977,3307.547,3302.361,3387.383,3226.02,2565.563,2126.926,1959.832,1892.05,2152.754,2564.527,2245.954,1988.996,1840.739,1745.76,1731.366,1763.77,1787.11,1751.677,1653.254,1560.377,1509.843,1497.753,1507.001,1507.768,1486.165,1441.79,1394.826,1363.415
245,Estimates,Western Europe,,926,Subregion,917,12455.59,13116.317,14202.343,13600.432,11315.419,10045.149,10343.207,10493.343,10096.404,9984.273,9803.111,9726.229,9772.671,9933.308,9929.522,9728.158,9566.016,9468.041,9400.322,9369.856,9357.018,9299.665,9203.238,9110.556,9038.243,8997.881,8966.881,8939.936,8900.318,8840.434
246,Estimates,Austria,,40,Country,926,522.023,609.36,668.491,638.923,519,437.845,447.278,429.652,456.698,416.565,391.628,386.98,403.513,439.248,450.243,436.983,416.806,401.477,398.937,406.33,415.465,418.023,411.837,402.413,397.373,398.479,402.611,406.258,406.145,402.931
247,Estimates,Belgium,,56,Country,926,731.894,774.239,801.641,732.472,662.24,605.542,596.095,591.585,602.936,574.809,576.417,625.636,634.763,621.874,618.15,604.237,598.83,605.118,614.139,612.388,605.692,599.928,595.352,597.303,600.656,603.293,600.513,597.275,594.257,593.883
248,Estimates,France,,250,Country,926,4072.351,4060.052,4316.366,4275.521,4157.594,3675.9,3860.88,3827.993,3659.536,3706.793,3860.084,3975.235,3930.493,3643.815,3583.225,3535.079,3542.144,3571.256,3549.703,3469.727,3380.364,3328.457,3307.204,3302.304,3284.49,3249.357,3190.078,3137.771,3106.25,3086.999
249,Estimates,Germany,,276,Country,926,5547.415,6015.125,6612.108,6186.427,4457.821,4050.256,4164.501,4293.443,3960.58,3887.501,3582.144,3393.002,3464.621,3896.182,3920.263,3798.188,3674.781,3582.076,3546.808,3591.276,3654.974,3643.571,3584.382,3515.574,3473.359,3469.116,3492.633,3509.752,3502.485,3470.224
250,Estimates,Luxembourg,,442,Country,926,22.202,24.791,26.463,24.332,20.452,19.73,21.049,22.044,25.816,27.545,26.405,27.527,29.978,31.809,32.927,33.312,33.833,34.521,35.675,37.118,38.403,39.385,40.23,41.071,42.056,43.233,44.431,45.529,46.477,47.365
251,Estimates,Netherlands,,528,Country,926,1142.841,1182.697,1249.634,1211.911,1047.665,883.517,879.844,935.708,976.923,969.171,996.573,931.159,889.261,858.755,877.016,879.062,866.239,841.647,813.813,795.835,791.508,793.366,787.639,774.834,759.308,745.091,736.595,733.915,729.686,721.177
252,Estimates,Switzerland,,756,Country,926,413.786,446.779,523.923,527.196,447.238,369.052,369.813,389.166,410.177,397.99,365.934,382.79,416.059,437.351,443.404,436.891,428.92,427.517,436.82,452.628,465.785,471.823,471.355,471.805,475.756,484.037,494.655,503.894,509.304,512.023
253,Estimates,NORTHERN AMERICA,,918,SDG subregion,1829,21934.108,23638.907,22637.492,19943.576,18494.249,18336.111,19851.198,21162.687,21932.964,21261.985,21895.287,22711.27,21679.589,21438.111,22127.247,22575.573,22644.296,22648.549,22621.671,22697.638,22968.787,23356.446,23638.933,23781.06,23845.739,23983.024,24227.894,24503.675,24762.107,24946.364
254,Estimates,Canada,,124,Country,918,2010.781,2283.137,2321.287,1890.838,1734.825,1779.002,1826.855,1873.772,1940.606,1726.917,1654.394,1846.665,1918.566,1927.664,1940.62,1952.198,1967.902,2011.586,2077.55,2150.982,2204.749,2253.815,2303.723,2354.293,2414.586,2482.083,2545.655,2606.238,2667.866,2720.997
255,Estimates,United States of America,,840,Country,918,19911.448,21341.326,20300.542,18039.176,16748.86,16547.653,18014.496,19278.259,19981.518,19525.547,20232.228,20856.447,19753.686,19503.75,20180.171,20617.073,20670.268,20631.086,20538.555,20541.389,20758.98,21097.702,21330.411,21422.128,21426.709,21496.693,21678.166,21893.497,22090.408,22221.658
